example_id,example_name,category,prompt,layer,readout,position,source_token,top1_token,rank
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,7,jacobian_lens,17, the, eagle,1
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,8,jacobian_lens,0,Fact,adro,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,8,jacobian_lens,1,:, Fact,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,8,jacobian_lens,2, The, Crown,1
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,8,jacobian_lens,3, b,ishing,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,8,jacobian_lens,4,ony, bones,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,8,jacobian_lens,5, structure, structures,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,8,jacobian_lens,6, that, verte,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,8,jacobian_lens,7, enc, enc,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,8,jacobian_lens,8,ases, envelop,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,8,jacobian_lens,9, the, nucleus,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,8,jacobian_lens,10, organ, organs,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,8,jacobian_lens,11, responsible, responsible,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,8,jacobian_lens,12, for, reproductive,9
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,8,jacobian_lens,13, thinking, brain,1
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,8,jacobian_lens,14, and, psychologists,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,8,jacobian_lens,15, memory, memory,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,8,jacobian_lens,16, is, cortex,2
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,8,jacobian_lens,17, the, membran,1
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,9,jacobian_lens,0,Fact, Property,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,9,jacobian_lens,1,:, Facts,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,9,jacobian_lens,2, The, Science,1
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,9,jacobian_lens,3, b,ura,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,9,jacobian_lens,4,ony, bones,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,9,jacobian_lens,5, structure, structures,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,9,jacobian_lens,6, that, verte,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,9,jacobian_lens,7, enc, enc,2
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,9,jacobian_lens,8,ases, shields,1
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,9,jacobian_lens,9, the, nucleus,1
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,9,jacobian_lens,10, organ, organs,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,9,jacobian_lens,11, responsible, responsible,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,9,jacobian_lens,12, for, reproductive,5
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,9,jacobian_lens,13, thinking, brain,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,9,jacobian_lens,14, and, psychologists,10
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,9,jacobian_lens,15, memory, memory,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,9,jacobian_lens,16, is, cortex,6
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,9,jacobian_lens,17, the, womb,3
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,10,jacobian_lens,0,Fact,eur,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,10,jacobian_lens,1,:, Facts,1
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,10,jacobian_lens,2, The, People,1
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,10,jacobian_lens,3, b,ura,1
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,10,jacobian_lens,4,ony, bones,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,10,jacobian_lens,5, structure, structures,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,10,jacobian_lens,6, that, verte,1
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,10,jacobian_lens,7, enc,shield,2
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,10,jacobian_lens,8,ases, shields,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,10,jacobian_lens,9, the, tub,1
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,10,jacobian_lens,10, organ, organs,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,10,jacobian_lens,11, responsible, responsible,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,10,jacobian_lens,12, for, reproductive,7
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,10,jacobian_lens,13, thinking, brain,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,10,jacobian_lens,14, and, psychologists,11
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,10,jacobian_lens,15, memory, memory,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,10,jacobian_lens,16, is, located,7
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,10,jacobian_lens,17, the, name,4
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,11,jacobian_lens,0,Fact, Fact,1
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,11,jacobian_lens,1,:, Facts,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,11,jacobian_lens,2, The, British,2
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,11,jacobian_lens,3, b,ura,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,11,jacobian_lens,4,ony, bones,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,11,jacobian_lens,5, structure, structure,1
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,11,jacobian_lens,6, that, verte,3
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,11,jacobian_lens,7, enc,shield,1
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,11,jacobian_lens,8,ases, shields,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,11,jacobian_lens,9, the, tub,1
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,11,jacobian_lens,10, organ, organs,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,11,jacobian_lens,11, responsible, responsible,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,11,jacobian_lens,12, for, reproductive,7
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,11,jacobian_lens,13, thinking, brain,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,11,jacobian_lens,14, and, psychologists,11
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,11,jacobian_lens,15, memory, memory,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,11,jacobian_lens,16, is, anatom,13
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,11,jacobian_lens,17, the, name,8
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,12,jacobian_lens,0,Fact, Fact,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,12,jacobian_lens,1,:, Fact,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,12,jacobian_lens,2, The, British,2
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,12,jacobian_lens,3, b,ura,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,12,jacobian_lens,4,ony, bones,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,12,jacobian_lens,5, structure, structure,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,12,jacobian_lens,6, that, verte,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,12,jacobian_lens,7, enc,shield,2
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,12,jacobian_lens,8,ases, shields,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,12,jacobian_lens,9, the, nucleus,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,12,jacobian_lens,10, organ, organs,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,12,jacobian_lens,11, responsible, responsible,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,12,jacobian_lens,12, for, urinary,11
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,12,jacobian_lens,13, thinking, brain,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,12,jacobian_lens,14, and, psychologists,9
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,12,jacobian_lens,15, memory, memory,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,12,jacobian_lens,16, is, anatom,27
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,12,jacobian_lens,17, the, anatom,13
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,13,jacobian_lens,0,Fact, Fact,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,13,jacobian_lens,1,:, Fact,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,13,jacobian_lens,2, The, Museum,1
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,13,jacobian_lens,3, b,osph,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,13,jacobian_lens,4,ony, bones,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,13,jacobian_lens,5, structure, structure,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,13,jacobian_lens,6, that, verte,1
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,13,jacobian_lens,7, enc,shield,1
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,13,jacobian_lens,8,ases, shields,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,13,jacobian_lens,9, the, nucleus,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,13,jacobian_lens,10, organ, organs,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,13,jacobian_lens,11, responsible, responsible,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,13,jacobian_lens,12, for, urinary,18
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,13,jacobian_lens,13, thinking, brain,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,13,jacobian_lens,14, and, sciences,8
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,13,jacobian_lens,15, memory, memory,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,13,jacobian_lens,16, is, anatom,15
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,13,jacobian_lens,17, the, anatom,39
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,14,jacobian_lens,0,Fact,dpa,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,14,jacobian_lens,1,:, Facts,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,14,jacobian_lens,2, The, Tree,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,14,jacobian_lens,3, b,osph,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,14,jacobian_lens,4,ony, bones,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,14,jacobian_lens,5, structure, structure,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,14,jacobian_lens,6, that, used,1
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,14,jacobian_lens,7, enc,shield,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,14,jacobian_lens,8,ases, shields,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,14,jacobian_lens,9, the, bones,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,14,jacobian_lens,10, organ, organs,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,14,jacobian_lens,11, responsible, responsible,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,14,jacobian_lens,12, for, urinary,1
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,14,jacobian_lens,13, thinking, neuroscience,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,14,jacobian_lens,14, and, psychology,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,14,jacobian_lens,15, memory, memory,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,14,jacobian_lens,16, is, called,8
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,14,jacobian_lens,17, the, anatom,58
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,15,jacobian_lens,0,Fact, Fact,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,15,jacobian_lens,1,:, Fact,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,15,jacobian_lens,2, The, University,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,15,jacobian_lens,3, b,osph,1
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,15,jacobian_lens,4,ony, bones,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,15,jacobian_lens,5, structure, structures,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,15,jacobian_lens,6, that, was,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,15,jacobian_lens,7, enc,shield,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,15,jacobian_lens,8,ases, shields,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,15,jacobian_lens,9, the, fetus,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,15,jacobian_lens,10, organ, organs,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,15,jacobian_lens,11, responsible, healthcare,18
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,15,jacobian_lens,12, for, physiological,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,15,jacobian_lens,13, thinking, brain,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,15,jacobian_lens,14, and, neuroscience,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,15,jacobian_lens,15, memory, memory,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,15,jacobian_lens,16, is, called,8
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,15,jacobian_lens,17, the, anatom,25
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,16,jacobian_lens,0,Fact, Fact,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,16,jacobian_lens,1,:, Humans,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,16,jacobian_lens,2, The, University,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,16,jacobian_lens,3, b,owl,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,16,jacobian_lens,4,ony, bones,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,16,jacobian_lens,5, structure, structures,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,16,jacobian_lens,6, that, protects,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,16,jacobian_lens,7, enc,shield,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,16,jacobian_lens,8,ases, glands,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,16,jacobian_lens,9, the, bones,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,16,jacobian_lens,10, organ, organs,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,16,jacobian_lens,11, responsible, responsible,5
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,16,jacobian_lens,12, for, digestive,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,16,jacobian_lens,13, thinking, brain,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,16,jacobian_lens,14, and, brain,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,16,jacobian_lens,15, memory, memory,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,16,jacobian_lens,16, is, called,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,16,jacobian_lens,17, the, brain,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,17,jacobian_lens,0,Fact, Fact,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,17,jacobian_lens,1,:, Humans,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,17,jacobian_lens,2, The, Pentagon,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,17,jacobian_lens,3, b,owl,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,17,jacobian_lens,4,ony, bones,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,17,jacobian_lens,5, structure, structures,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,17,jacobian_lens,6, that, connects,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,17,jacobian_lens,7, enc,shield,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,17,jacobian_lens,8,ases, fibers,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,17,jacobian_lens,9, the, bones,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,17,jacobian_lens,10, organ, organs,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,17,jacobian_lens,11, responsible,ponsible,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,17,jacobian_lens,12, for, digestion,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,17,jacobian_lens,13, thinking,的大脑,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,17,jacobian_lens,14, and, brain,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,17,jacobian_lens,15, memory, memory,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,17,jacobian_lens,16, is, called,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,17,jacobian_lens,17, the, brain,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,18,jacobian_lens,0,Fact, Fact,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,18,jacobian_lens,1,:, Humans,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,18,jacobian_lens,2, The, Largest,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,18,jacobian_lens,3, b,bs,6
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,18,jacobian_lens,4,ony, bones,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,18,jacobian_lens,5, structure, structure,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,18,jacobian_lens,6, that, protects,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,18,jacobian_lens,7, enc, surrounds,1
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,18,jacobian_lens,8,ases, fibers,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,18,jacobian_lens,9, the, bones,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,18,jacobian_lens,10, organ, organs,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,18,jacobian_lens,11, responsible, for,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,18,jacobian_lens,12, for, digestion,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,18,jacobian_lens,13, thinking, brain,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,18,jacobian_lens,14, and, consciousness,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,18,jacobian_lens,15, memory, memory,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,18,jacobian_lens,16, is, called,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,18,jacobian_lens,17, the, brain,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,19,jacobian_lens,0,Fact,oring,3
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,19,jacobian_lens,1,:, Humans,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,19,jacobian_lens,2, The, Pentagon,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,19,jacobian_lens,3, b,bs,3
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,19,jacobian_lens,4,ony, structures,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,19,jacobian_lens,5, structure, structure,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,19,jacobian_lens,6, that, protects,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,19,jacobian_lens,7, enc, surrounds,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,19,jacobian_lens,8,ases, fibers,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,19,jacobian_lens,9, the, bones,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,19,jacobian_lens,10, organ, tissues,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,19,jacobian_lens,11, responsible, for,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,19,jacobian_lens,12, for, digestion,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,19,jacobian_lens,13, thinking, brain,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,19,jacobian_lens,14, and, memory,0
